CUSEC;NMUN;V_VENTA;N_VENTA;FECHA
2807903019;Madrid;64;11;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903020;Madrid;46;17;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903021;Madrid;46;18;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903022;Madrid;23;3;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903023;Madrid;36;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903024;Madrid;68;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903025;Madrid;34;24;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903026;Madrid;41;22;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903027;Madrid;49;8;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903028;Madrid;53;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903029;Madrid;66;12;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903030;Madrid;66;4;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903031;Madrid;44;5;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903032;Madrid;119;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903033;Madrid;42;5;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903034;Madrid;24;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903035;Madrid;20;1;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903036;Madrid;24;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903037;Madrid;null;null;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903038;Madrid;null;null;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903039;Madrid;1 huésped · 1 dormitorio · 1 cama · 1 baño privado;Más  cercanos;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903040;Madrid;2 huéspedes · 1 dormitorio · 1 cama · 2,5 baños compartidos;Más  cercanos;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903041;Madrid;19;1;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903042;Madrid;42;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903044;Madrid;66;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903045;Madrid;124;4;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903046;Madrid;224;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903047;Madrid;150;3;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903048;Madrid;74;19;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903049;Madrid;70;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903050;Madrid;74;8;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
